Order_ID,Order_Date,Customer_ID,Customer_Name,City,State,Region,Category,Sub_Category,Product_Name,Quantity,Sales,Discount,Profit
ORD104484,2024-01-21,CUST1884,Sneha Joshi,Mumbai,Delhi,South,Home & Kitchen,Bedding,Bedding Product 3,5.0,458.11,0.1,34.42
ORD100147,2025-02-10,CUST1147,Rohit Agarwal,Kolkata,West Bengal,West,Electronics,Accessories,Accessories Product 18,7.0,3672.47,0.2,673.32
ORD104430,2025-11-16,CUST1830,Pooja Singh,Chennai,Karnataka,West,Furniture,Storage,Storage Product 27,5.0,298.2,0.0,40.15
ORD100407,2024-11-09,CUST1407,Neha Verma,Agra,West Bengal,East,Home & Kitchen,Cookware,Cookware Product 1,3.0,1265.46,0.15,167.07
ORD102090,2024-03-25,CUST1890,Anjali Mehta,Mumbai,Gujarat,East,Sports,Outdoor,Outdoor Product 3,6.0,2760.56,,475.57
ORD100086,2024-10-22,CUST1086,Priya Gupta,Ahmedabad,Gujarat,West,Clothing,Footwear,Footwear Product 9,7.0,733.03,0.1,59.32
ORD100844,2024-02-15,CUST1844,Rohit Agarwal,Kolkata,West Bengal,South,Clothing,Men,Men Product 13,6.0,1336.02,0.05,352.94
ORD101031,2024-02-11,CUST2031,Anjali Mehta,Agra,Delhi,West,Electronics,Laptops,Laptops Product 18,7.0,462.85,0.2,40.34
ORD102988,2025-07-24,CUST1588,Vikas Yadav,Bengaluru,Delhi,East,Furniture,Tables,Tables Product 19,4.0,1254.2,0.05,125.31
ORD103256,2025-03-31,CUST1856,Rahul Singh,Jaipur,Delhi,East,Home & Kitchen,Decor,Decor Product 16,6.0,1102.02,0.2,153.39
ORD102770,2024-02-19,CUST1370,Neha Verma,Chennai,Uttar Pradesh,East,Sports,Fitness,Fitness Product 22,3.0,946.46,0.15,
ORD104485,2024-08-29,CUST1885,Anjali Mehta,Delhi,Uttar Pradesh,North,Sports,Cycling,Cycling Product 24,1.0,693.62,0.1,37.97
ORD104473,2024-03-28,CUST1873,Neha Verma,Chennai,Uttar Pradesh,East,Home & Kitchen,Cookware,Cookware Product 15,2.0,1903.03,0.05,356.98
ORD100855,2024-12-15,CUST1855,Rahul Singh,Kolkata,Gujarat,North,Electronics,Audio,Audio Product 1,5.0,1786.5,0.3,-10.41
ORD100078,2024-07-20,CUST1078,Anjali Mehta,Ahmedabad,Delhi,East,Furniture,Storage,Storage Product 29,6.0,571.6,,78.29
ORD102247,2025-06-22,CUST2047,Sneha Joshi,Bengaluru,West Bengal,North,Clothing,Footwear,Footwear Product 4,4.0,2262.53,0.0,392.33
ORD104601,2024-11-12,CUST2001,Neha Verma,Delhi,Rajasthan,North,Clothing,Women,Women Product 16,2.0,2256.04,0.1,400.21
ORD103718,2024-10-29,CUST1118,Anjali Mehta,Delhi,Gujarat,North,Home & Kitchen,Decor,Decor Product 23,2.0,1734.62,0.3,-82.37
ORD103722,2024-08-23,CUST1122,Priya Gupta,Jaipur,Rajasthan,East,Electronics,Audio,Audio Product 17,4.0,665.7,0.0,166.29
ORD104163,2025-02-10,CUST1563,Pooja Singh,Jaipur,Gujarat,South,Clothing,Women,Women Product 7,1.0,507.28,0.05,115.04
ORD102279,2025-09-24,CUST2079,Pooja Singh,Delhi,West Bengal,North,Furniture,Tables,Tables Product 26,2.0,6385.9,0.15,669.76
ORD102642,2024-01-23,CUST1242,Vikas Yadav,Jaipur,Uttar Pradesh,East,Furniture,Storage,Storage Product 10,6.0,1742.75,0.05,453.74
ORD104189,2024-03-05,CUST1589,Priya Gupta,Jaipur,West Bengal,East,Sports,Cycling,Cycling Product 3,4.0,2529.56,0.15,-3.17
ORD103935,2024-11-27,CUST1335,Priya Gupta,Ahmedabad,Tamil Nadu,East,Clothing,Women,Women Product 5,3.0,1780.33,0.15,248.74
ORD103485,2024-05-26,CUST2085,Aman Sharma,Kolkata,Delhi,North,Home & Kitchen,Cookware,Cookware Product 19,4.0,880.39,0.05,85.83
ORD102176,2025-12-20,CUST1976,Arjun Kumar,Mumbai,Tamil Nadu,North,Sports,Outdoor,Outdoor Product 17,6.0,2064.46,0.15,77.64
ORD100424,2024-02-16,CUST1424,Sneha Joshi,Jaipur,Rajasthan,South,Clothing,Kids,Kids Product 21,1.0,1391.78,0.05,60.75
ORD100392,2025-05-26,CUST1392,Anjali Mehta,Chennai,Rajasthan,East,Furniture,Tables,Tables Product 29,1.0,826.22,0.1,217.28
ORD104759,2024-03-02,CUST2159,Rohit Agarwal,Ahmedabad,West Bengal,North,Electronics,Laptops,Laptops Product 29,1.0,1290.95,0.05,265.24
ORD103897,2025-07-11,CUST1297,Neha Verma,Agra,Karnataka,North,Electronics,Laptops,Laptops Product 6,2.0,339.62,0.05,
ORD100104,2024-03-03,CUST1104,Aman Sharma,Jaipur,Uttar Pradesh,North,Furniture,Storage,Storage Product 18,5.0,2051.87,0.0,249.37
ORD103022,2024-08-05,CUST1622,Neha Verma,Chennai,Delhi,North,Electronics,Laptops,Laptops Product 12,4.0,950.79,0.15,22.6
ORD102615,2025-10-23,CUST1215,Rohit Agarwal,Jaipur,Delhi,East,Clothing,Men,Men Product 6,2.0,1300.41,0.15,80.02
ORD103189,2025-08-01,CUST1789,Anjali Mehta,Chennai,Delhi,West,Clothing,Women,,7.0,3179.86,0.05,431.67
ORD102857,2025-02-28,CUST1457,Pooja Singh,Chennai,Karnataka,North,Clothing,Men,Men Product 9,1.0,765.6,0.1,177.14
ORD101948,2024-12-26,CUST1748,Neha Verma,Delhi,West Bengal,West,Clothing,Footwear,Footwear Product 29,5.0,722.56,0.05,108.79
ORD101459,2025-01-31,CUST1259,Aman Sharma,Chennai,,East,Furniture,Tables,Tables Product 1,4.0,382.7,0.15,32.36
ORD103312,2024-03-21,CUST1912,Aman Sharma,Ahmedabad,Uttar Pradesh,East,Furniture,Tables,Tables Product 15,3.0,1016.57,0.0,56.16
ORD102851,2025-08-21,CUST1451,Sneha Joshi,Jaipur,Gujarat,West,Home & Kitchen,Decor,Decor Product 23,4.0,758.07,0.05,49.68
ORD102751,2024-06-09,CUST1351,Vikas Yadav,Chennai,West Bengal,South,Sports,Outdoor,Outdoor Product 3,5.0,1314.66,0.2,206.13
ORD104823,2024-09-09,CUST1023,Vikas Yadav,Bengaluru,Karnataka,East,Furniture,Storage,Storage Product 13,4.0,1491.42,0.05,217.16
ORD101587,2024-10-27,CUST1387,Arjun Kumar,Agra,Karnataka,South,Furniture,Beds,Beds Product 9,3.0,2345.56,0.1,241.31
ORD103721,2024-08-14,CUST1121,Priya Gupta,Jaipur,Maharashtra,West,Clothing,Kids,Kids Product 4,2.0,832.4,0.15,161.68
ORD101731,2024-07-26,CUST1531,Arjun Kumar,Chennai,Karnataka,West,Furniture,Storage,Storage Product 10,7.0,240.71,0.05,30.22
ORD104972,2024-02-19,CUST1172,Anjali Mehta,Mumbai,Gujarat,North,Sports,Fitness,Fitness Product 30,6.0,,0.15,75.3
ORD104458,2025-07-02,CUST1858,Anjali Mehta,Chennai,West Bengal,North,Sports,Cricket,Cricket Product 17,7.0,1927.59,0.15,53.02
ORD104883,2025-12-22,CUST1083,Sneha Joshi,Delhi,Gujarat,East,Furniture,Chairs,Chairs Product 5,3.0,533.14,0.2,44.52
ORD101791,2025-11-02,CUST1591,Sneha Joshi,Delhi,Karnataka,South,Electronics,Phones,Phones Product 21,4.0,1032.92,0.15,42.68
ORD102355,2024-07-24,CUST2155,Neha Verma,Chennai,Tamil Nadu,East,Sports,Cricket,Cricket Product 19,7.0,3274.06,0.0,681.75
ORD101940,2024-10-13,CUST1740,Neha Verma,Agra,Gujarat,West,Electronics,Accessories,Accessories Product 6,4.0,2448.58,0.0,641.09
ORD100702,2025-06-23,CUST1702,Anjali Mehta,Ahmedabad,Uttar Pradesh,West,Furniture,Chairs,Chairs Product 21,2.0,1941.6,0.2,322.72
ORD102442,2024-07-01,CUST1042,Arjun Kumar,Delhi,Uttar Pradesh,South,Furniture,Chairs,Chairs Product 1,3.0,1444.18,0.2,253.69
ORD104784,2025-06-17,CUST2184,Aman Sharma,Jaipur,Rajasthan,East,Sports,Outdoor,Outdoor Product 8,4.0,3870.79,0.15,800.96
ORD100496,2025-10-25,CUST1496,Pooja Singh,Kolkata,Delhi,North,Electronics,Audio,Audio Product 6,2.0,607.73,0.1,55.96
ORD100464,2024-10-11,CUST1464,,Chennai,West Bengal,East,Electronics,Accessories,Accessories Product 1,4.0,1248.11,0.1,22.19
ORD102732,2024-03-16,CUST1332,Sneha Joshi,agra,Karnataka,North,Clothing,Footwear,Footwear Product 21,2.0,738.84,0.05,32.21
ORD104684,2025-09-10,CUST2084,Pooja Singh,Delhi,Rajasthan,North,Electronics,Accessories,Accessories Product 2,1.0,2460.62,0.2,557.56
ORD100172,2024-08-18,CUST1172,Sneha Joshi,Bengaluru,West Bengal,North,Furniture,Beds,Beds Product 28,6.0,3007.68,0.3,530.61
ORD104314,2024-06-02,CUST1714,Anjali Mehta,Delhi,Rajasthan,East,Home & Kitchen,Decor,Decor Product 28,3.0,1036.88,0.1,265.82
ORD104830,2025-08-20,CUST1030,Pooja Singh,Chennai,Tamil Nadu,South,Furniture,Tables,Tables Product 21,4.0,1014.37,0.15,178.83
ORD102540,2025-03-17,CUST1140,Vikas Yadav,Jaipur,Uttar Pradesh,South,Furniture,Chairs,Chairs Product 9,6.0,1155.6,0.2,237.67
ORD103317,2024-12-22,CUST1917,Priya Gupta,Agra,Uttar Pradesh,West,Electronics,Phones,Phones Product 3,6.0,1479.84,0.1,226.61
ORD103000,2025-04-20,CUST1600,Arjun Kumar,Jaipur,Uttar Pradesh,North,Furniture,Beds,Beds Product 3,7.0,1380.8,0.2,163.59
ORD102260,2024-06-20,CUST2060,Arjun Kumar,Jaipur,Uttar Pradesh,East,Home & Kitchen,,Appliances Product 10,1.0,2985.38,0.3,97.44
ORD102112,2024-12-01,CUST1912,Rahul Singh,Kolkata,Karnataka,North,Clothing,Kids,Kids Product 5,2.0,646.19,0.2,144.36
ORD100900,2024-05-05,CUST1900,Anjali Mehta,Kolkata,Karnataka,South,Clothing,Men,Men Product 22,-1.0,1605.03,0.0,110.65
ORD101446,2024-05-31,CUST1246,Neha Verma,Delhi,Delhi,West,Sports,Fitness,Fitness Product 30,1.0,965.45,0.15,110.11
ORD103634,2025-07-17,CUST1034,Rohit Agarwal,Bengaluru,,West,Sports,Cricket,Cricket Product 25,5.0,689.03,0.15,95.4
ORD100741,2025-04-20,CUST1741,Sneha Joshi,Mumbai,Tamil Nadu,North,Home & Kitchen,Bedding,Bedding Product 17,1.0,1242.95,0.1,76.32
ORD102293,2025-09-21,CUST2093,Rahul Singh,Kolkata,Rajasthan,South,Clothing,Men,Men Product 17,4.0,5089.6,0.2,867.94
ORD102452,2025-02-26,CUST1052,Anjali Mehta,Delhi,Gujarat,East,Sports,Cycling,Cycling Product 14,5.0,1586.09,0.05,379.38
ORD103751,2024-09-08,CUST1151,Anjali Mehta,Agra,Maharashtra,East,Clothing,Footwear,Footwear Product 14,5.0,428.41,0.15,8.38
ORD101744,2024-07-17,CUST1544,Vikas Yadav,Delhi,Uttar Pradesh,East,Electronics,Accessories,Accessories Product 5,7.0,1663.7,0.2,150.05
ORD101206,2025-01-05,CUST1006,Sneha Joshi,Jaipur,Rajasthan,South,Electronics,Audio,Audio Product 21,7.0,1106.89,0.1,216.15
ORD100509,2025-07-09,CUST1509,Aman Sharma,Kolkata,Uttar Pradesh,North,Furniture,Tables,Tables Product 20,5.0,2777.19,0.15,61.21
ORD104184,2024-03-16,CUST1584,Rohit Agarwal,Kolkata,Gujarat,West,Electronics,Accessories,Accessories Product 13,6.0,1534.09,0.2,-0.08
ORD103526,2024-12-14,CUST2126,Vikas Yadav,Delhi,Gujarat,East,Furniture,Beds,Beds Product 8,2.0,359.53,0.3,68.39
ORD102850,2024-05-10,CUST1450,Neha Verma,Jaipur,Tamil Nadu,North,Furniture,Beds,Beds Product 29,3.0,1465.35,0.1,340.44
ORD104825,2025-11-29,CUST1025,,Chennai,Karnataka,West,Furniture,Tables,Tables Product 3,5.0,7287.5,0.05,552.63
ORD101549,2024-08-03,CUST1349,Neha Verma,Jaipur,West Bengal,West,Furniture,Beds,Beds Product 29,7.0,1715.26,0.05,441.64
ORD103322,2024-08-10,CUST1922,Vikas Yadav,Kolkata,Uttar Pradesh,East,Furniture,Tables,Tables Product 30,1.0,5316.95,0.1,258.79
ORD102202,2025-03-07,CUST2002,Anjali Mehta,Kolkata,Gujarat,South,Clothing,Footwear,Footwear Product 10,6.0,756.97,0.05,129.7
ORD102566,2025-01-04,CUST1166,Pooja Singh,Mumbai,Tamil Nadu,West,Electronics,Audio,Audio Product 21,6.0,1458.22,0.1,174.43
ORD104427,2024-11-14,CUST1827,Vikas Yadav,Kolkata,Tamil Nadu,South,Furniture,Beds,Beds Product 27,7.0,2370.72,0.1,154.89
ORD102044,2025-12-04,CUST1844,Aman Sharma,Jaipur,Rajasthan,North,Clothing,Women,Women Product 25,3.0,605.2,0.15,120.32
ORD100767,2024-06-02,CUST1767,Sneha Joshi,Kolkata,Uttar Pradesh,West,Furniture,Chairs,Chairs Product 17,2.0,1380.38,0.0,167.99
ORD104907,2025-03-09,CUST1107,Sneha Joshi,Ahmedabad,Delhi,South,Home & Kitchen,Bedding,Bedding Product 10,1.0,652.76,0.05,163.27
ORD103800,2025-10-26,CUST1200,Priya Gupta,Delhi,Tamil Nadu,North,Home & Kitchen,Cookware,Cookware Product 20,3.0,1141.0,0.15,277.24
ORD100421,2024-04-12,CUST1421,Rohit Agarwal,Chennai,West Bengal,East,Electronics,Audio,Audio Product 8,2.0,1222.18,0.2,54.93
ORD100123,2025-07-27,CUST1123,Vikas Yadav,Agra,West Bengal,East,Clothing,Footwear,Footwear Product 2,2.0,657.97,0.1,52.05
ORD104192,2025-06-27,CUST1592,Neha Verma,Mumbai,Maharashtra,North,Furniture,Chairs,Chairs Product 12,5.0,3936.35,0.0,1169.21
ORD102673,2025-01-27,CUST1273,Vikas Yadav,Jaipur,Gujarat,North,Clothing,Men,Men Product 8,7.0,1322.89,0.1,199.71
ORD100819,2025-01-08,CUST1819,Sneha Joshi,Kolkata,Karnataka,West,Clothing,Men,Men Product 6,2.0,969.71,0.3,139.39
ORD101403,2024-08-03,CUST1203,Neha Verma,Chennai,Tamil Nadu,North,Home & Kitchen,Decor,Decor Product 6,2.0,639.17,0.3,66.21
ORD101382,2024-01-25,CUST1182,Vikas Yadav,Delhi,Gujarat,West,Furniture,Beds,Beds Product 29,1.0,2357.63,0.1,315.41
ORD102148,2025-08-05,CUST1948,Priya Gupta,,Uttar Pradesh,North,Clothing,Women,Women Product 2,1.0,1254.94,0.15,40.42
ORD101575,2024-02-07,CUST1375,Rahul Singh,Agra,,North,Clothing,Men,Men Product 10,4.0,940.42,0.15,-1.39
ORD101638,2025-06-08,CUST1438,Pooja Singh,Kolkata,Delhi,West,Home & Kitchen,Appliances,Appliances Product 3,6.0,942.03,0.3,108.87
ORD101795,2024-03-26,CUST1595,Vikas Yadav,Mumbai,West Bengal,West,Home & Kitchen,Bedding,Bedding Product 17,2.0,1445.43,0.0,277.19
ORD104849,2024-03-08,CUST1049,Anjali Mehta,Delhi,Delhi,West,Furniture,Tables,Tables Product 30,7.0,1451.3,0.1,99.72
ORD100399,2025-12-27,CUST1399,Priya Gupta,Mumbai,Uttar Pradesh,South,Furniture,Beds,Beds Product 28,7.0,1664.23,0.1,38.23
ORD102310,2025-04-25,CUST2110,Vikas Yadav,Ahmedabad,Tamil Nadu,North,Furniture,Chairs,Chairs Product 7,2.0,3246.31,0.2,700.75
ORD100882,2024-01-07,CUST1882,Neha Verma,Mumbai,Delhi,North,Sports,Cycling,Cycling Product 27,5.0,1929.58,0.15,359.21
ORD102413,2024-03-20,CUST1013,Rohit Agarwal,Ahmedabad,Rajasthan,South,Home & Kitchen,Appliances,Appliances Product 4,4.0,5532.06,0.1,1207.69
ORD103375,2024-11-20,CUST1975,Vikas Yadav,Mumbai,Delhi,East,Sports,Outdoor,Outdoor Product 8,3.0,972.03,0.1,150.18
ORD101352,2024-11-05,CUST1152,Aman Sharma,Ahmedabad,Rajasthan,East,Home & Kitchen,Cookware,Cookware Product 21,3.0,2332.53,0.15,460.92
ORD102788,2025-08-24,CUST1388,Rohit Agarwal,Chennai,Karnataka,South,Furniture,Beds,Beds Product 13,6.0,999.79,0.2,11.31
ORD104581,2024-12-28,CUST1981,Anjali Mehta,Kolkata,Delhi,West,Electronics,Laptops,Laptops Product 13,1.0,902.9,0.0,185.06
ORD102130,2024-05-23,CUST1930,Vikas Yadav,Mumbai,Maharashtra,North,Home & Kitchen,Cookware,Cookware Product 22,5.0,2268.61,0.0,501.65
ORD100982,2024-11-15,CUST1982,Vikas Yadav,Delhi,Tamil Nadu,South,Sports,Cricket,Cricket Product 16,5.0,5417.89,0.1,1121.25
ORD100456,2025-08-03,CUST1456,,Jaipur,Gujarat,South,Clothing,Women,Women Product 21,1.0,1481.16,,50.39
ORD103774,2024-01-17,CUST1174,Sneha Joshi,Mumbai,Maharashtra,North,Furniture,Beds,Beds Product 3,6.0,382.67,0.1,76.3
ORD101079,2024-06-07,CUST2079,Arjun Kumar,Bengaluru,Gujarat,West,Furniture,Tables,Tables Product 16,3.0,1059.61,0.3,-25.95
ORD101950,2024-05-12,CUST1750,Pooja Singh,Jaipur,West Bengal,South,Sports,Cricket,Cricket Product 20,1.0,1687.52,0.3,155.31
ORD104345,2025-03-27,CUST1745,Rohit Agarwal,Bengaluru,Rajasthan,East,Furniture,Beds,Beds Product 13,2.0,1417.93,0.3,-60.64
ORD100689,2024-12-23,CUST1689,Pooja Singh,Agra,Karnataka,West,Home & Kitchen,Appliances,Appliances Product 27,7.0,407.39,0.3,61.11
ORD102429,2025-04-29,CUST1029,Vikas Yadav,Jaipur,Karnataka,East,Clothing,Men,Men Product 11,6.0,620.57,0.0,163.71
ORD100641,2024-08-07,CUST1641,Aman Sharma,Agra,Tamil Nadu,South,Home & Kitchen,Decor,Decor Product 2,4.0,543.06,0.05,92.49
ORD102392,2025-10-24,CUST2192,Priya Gupta,Bengaluru,Gujarat,South,Sports,Cricket,Cricket Product 30,7.0,3352.04,0.0,232.63
ORD101953,2025-05-27,CUST1753,Anjali Mehta,Ahmedabad,Delhi,South,Clothing,Men,Men Product 16,3.0,1603.94,0.2,199.07
ORD102794,2025-09-03,CUST1394,Rohit Agarwal,Kolkata,Uttar Pradesh,West,Home & Kitchen,Bedding,Bedding Product 13,4.0,5412.85,0.05,666.24
ORD102812,2024-09-26,CUST1412,Pooja Singh,Ahmedabad,Gujarat,East,Clothing,Women,Women Product 15,5.0,1305.1,0.1,110.06
ORD103492,2024-04-11,CUST2092,Sneha Joshi,Agra,Delhi,East,Home & Kitchen,Bedding,Bedding Product 26,6.0,559.52,0.2,88.06
ORD103393,2024-06-03,CUST1993,Vikas Yadav,Mumbai,Rajasthan,East,Electronics,Laptops,Laptops Product 27,5.0,1968.35,0.0,314.49
ORD104800,2024-04-13,CUST1000,Vikas Yadav,,Maharashtra,West,Clothing,Footwear,Footwear Product 3,6.0,2715.54,0.1,131.03
ORD102980,2024-04-18,CUST1580,Pooja Singh,Kolkata,Uttar Pradesh,South,Electronics,Laptops,Laptops Product 16,2.0,590.4,0.3,54.05
ORD101884,2025-06-15,CUST1684,Sneha Joshi,Delhi,Gujarat,North,Furniture,Chairs,Chairs Product 18,5.0,2750.28,0.1,134.59
ORD100389,2025-11-15,CUST1389,Priya Gupta,Chennai,Tamil Nadu,North,Clothing,Footwear,Footwear Product 25,3.0,2774.46,0.1,495.94
ORD102494,2025-07-25,CUST1094,Sneha Joshi,Delhi,West Bengal,North,Sports,Outdoor,Outdoor Product 18,7.0,3918.9,0.15,141.34
ORD103435,2025-07-16,CUST2035,Neha Verma,Jaipur,West Bengal,North,Furniture,Beds,Beds Product 23,1.0,1821.46,0.15,280.84
ORD102940,2025-08-08,CUST1540,Sneha Joshi,Delhi,Tamil Nadu,West,Clothing,Footwear,Footwear Product 22,4.0,1375.5,0.1,109.87
ORD100845,2025-06-29,CUST1845,Vikas Yadav,Delhi,Maharashtra,West,Clothing,Kids,Kids Product 19,6.0,1573.18,0.1,243.95
ORD100542,2024-04-05,CUST1542,Arjun Kumar,Chennai,,North,Home & Kitchen,Appliances,Appliances Product 16,1.0,2361.02,0.15,498.9
ORD100091,2024-08-04,CUST1091,Priya Gupta,Chennai,Maharashtra,North,Sports,Fitness,Fitness Product 27,7.0,893.7,0.0,261.69
ORD103954,2025-06-03,CUST1354,Rahul Singh,Kolkata,West Bengal,South,Clothing,Footwear,Footwear Product 3,5.0,1358.87,0.2,20.19
ORD101979,2024-02-04,CUST1779,Pooja Singh,Kolkata,Rajasthan,West,Home & Kitchen,Decor,Decor Product 5,5.0,930.89,0.1,38.23
ORD102860,2025-09-20,CUST1460,Rohit Agarwal,Kolkata,West Bengal,South,Sports,Outdoor,Outdoor Product 12,6.0,3064.11,0.3,-140.82
ORD104120,2024-07-03,CUST1520,Priya Gupta,Chennai,Gujarat,South,Electronics,Phones,Phones Product 25,4.0,808.23,0.2,42.3
ORD102951,2024-08-25,CUST1551,Pooja Singh,Ahmedabad,Gujarat,North,Home & Kitchen,Bedding,Bedding Product 14,5.0,2732.09,0.2,466.75
ORD102529,2024-12-31,CUST1129,Pooja Singh,Chennai,Delhi,East,Furniture,Tables,Tables Product 30,5.0,1414.96,0.1,63.77
ORD101676,2024-07-28,CUST1476,Aman Sharma,Bengaluru,Rajasthan,South,Home & Kitchen,Cookware,Cookware Product 20,6.0,2023.33,0.2,221.95
ORD101048,2025-09-07,CUST2048,Rahul Singh,Bengaluru,Maharashtra,South,Sports,Cycling,Cycling Product 17,3.0,996.47,0.2,113.84
ORD101960,2024-07-22,CUST1760,Rahul Singh,Jaipur,Uttar Pradesh,West,Clothing,Kids,Kids Product 17,3.0,1435.64,0.3,34.04
ORD102530,2024-08-15,CUST1130,Aman Sharma,Bengaluru,West Bengal,West,Sports,Fitness,Fitness Product 13,7.0,1357.35,0.05,213.28
ORD102829,2025-11-20,CUST1429,Arjun Kumar,Kolkata,Uttar Pradesh,South,Furniture,Chairs,Chairs Product 9,7.0,453.87,0.15,99.88
ORD100237,2025-05-25,CUST1237,Priya Gupta,Agra,Tamil Nadu,North,Furniture,Beds,Beds Product 17,6.0,1456.92,0.05,391.79
ORD103016,2024-08-13,CUST1616,Pooja Singh,Agra,Delhi,East,Sports,Cricket,Cricket Product 20,7.0,759.14,0.2,29.53
ORD103894,2025-07-26,CUST1294,Vikas Yadav,Chennai,Gujarat,South,Sports,Outdoor,Outdoor Product 13,5.0,2965.36,0.0,651.76
ORD101133,2024-12-11,CUST2133,Anjali Mehta,Mumbai,Gujarat,South,Electronics,Audio,Audio Product 17,2.0,1114.96,0.1,90.65
ORD101805,2025-10-27,CUST1605,Arjun Kumar,Jaipur,Maharashtra,East,Sports,Cycling,Cycling Product 29,2.0,741.79,0.3,123.6
ORD104173,2024-03-13,CUST1573,Aman Sharma,Jaipur,Delhi,East,Clothing,Kids,Kids Product 29,5.0,927.9,0.2,173.76
ORD100163,2024-01-28,CUST1163,Anjali Mehta,Jaipur,Rajasthan,East,Sports,Cycling,Cycling Product 5,3.0,2115.82,0.3,37.59
ORD103551,2025-08-01,CUST2151,Neha Verma,Ahmedabad,Gujarat,North,Furniture,Beds,Beds Product 2,7.0,1932.37,0.15,379.43
ORD104742,2025-08-28,CUST2142,Rohit Agarwal,Bengaluru,Rajasthan,West,Furniture,Chairs,Chairs Product 18,6.0,1343.93,0.1,223.8
ORD103400,2024-05-04,CUST2000,Pooja Singh,Agra,Gujarat,South,Home & Kitchen,Cookware,Cookware Product 27,3.0,1146.4,0.05,224.73
ORD104861,2024-07-29,CUST1061,Pooja Singh,Mumbai,Rajasthan,South,Home & Kitchen,Decor,Decor Product 27,2.0,3082.01,0.1,422.82
ORD103254,2024-11-27,CUST1854,Priya Gupta,Delhi,West Bengal,East,Furniture,Tables,Tables Product 25,4.0,1651.28,0.3,263.75
ORD104873,2024-06-18,CUST1073,Rahul Singh,Jaipur,Delhi,South,Furniture,Storage,Storage Product 29,4.0,638.1,0.0,112.49
ORD104004,2025-02-07,CUST1404,Rahul Singh,Ahmedabad,Gujarat,East,Sports,Fitness,Fitness Product 5,6.0,1443.12,0.0,133.18
ORD101811,2024-05-01,CUST1611,,Bengaluru,Rajasthan,South,Clothing,Kids,Kids Product 24,1.0,447.52,0.0,123.66
ORD103162,2024-01-08,CUST1762,Pooja Singh,Kolkata,Gujarat,West,Clothing,Women,Women Product 19,4.0,568.69,0.2,10.2
ORD102586,2025-09-17,CUST1186,Rohit Agarwal,Chennai,Rajasthan,North,Electronics,Laptops,Laptops Product 19,7.0,966.6,0.15,57.25
ORD101428,2024-11-30,CUST1228,Rohit Agarwal,Jaipur,Tamil Nadu,North,Furniture,Chairs,Chairs Product 14,4.0,1211.15,0.4,-50.66
ORD104026,2024-09-22,CUST1426,Neha Verma,Kolkata,Tamil Nadu,South,Electronics,Accessories,Accessories Product 25,1.0,2459.21,0.0,546.06
ORD102847,2024-01-21,CUST1447,Vikas Yadav,Delhi,Uttar Pradesh,North,Home & Kitchen,Appliances,Appliances Product 21,6.0,1892.99,0.15,299.23
ORD103453,2024-09-29,CUST2053,Neha Verma,Delhi,Tamil Nadu,West,Sports,Cricket,Cricket Product 6,4.0,1168.29,0.0,240.77
ORD104554,2025-10-23,CUST1954,Priya Gupta,Kolkata,Karnataka,South,Clothing,Footwear,Footwear Product 6,3.0,803.65,0.15,8.5
ORD104681,2025-07-25,CUST2081,Aman Sharma,Mumbai,Maharashtra,East,Clothing,Women,Women Product 16,7.0,576.83,0.05,88.72
ORD103901,2025-07-27,CUST1301,Rahul Singh,Delhi,Karnataka,North,Home & Kitchen,Bedding,Bedding Product 15,3.0,3952.02,0.3,594.69
ORD101452,2024-07-01,CUST1252,Aman Sharma,Delhi,Gujarat,West,Clothing,Men,Men Product 10,4.0,1495.14,0.15,288.68
ORD100593,2024-06-11,CUST1593,Rohit Agarwal,Bengaluru,,South,Clothing,Women,Women Product 22,1.0,2465.15,0.1,117.93
ORD102725,2024-07-06,CUST1325,Vikas Yadav,Mumbai,Delhi,South,Electronics,Laptops,Laptops Product 6,6.0,2317.58,0.15,217.75
ORD100041,2025-07-20,CUST1041,Neha Verma,Kolkata,Uttar Pradesh,East,Clothing,Men,Men Product 28,4.0,1838.67,0.0,439.59
ORD100560,25/06/2024,CUST1560,Sneha Joshi,Mumbai,Delhi,South,Furniture,Storage,Storage Product 5,2.0,1490.81,0.3,108.76
ORD102985,2024-09-16,CUST1585,Pooja Singh,Bengaluru,Tamil Nadu,North,Home & Kitchen,Decor,Decor Product 9,7.0,2505.43,0.1,365.97
ORD104842,2025-05-29,CUST1042,Arjun Kumar,Kolkata,Delhi,West,Clothing,Women,Women Product 18,2.0,1716.99,0.15,383.72
ORD100243,2024-11-21,CUST1243,Arjun Kumar,Delhi,West Bengal,West,Clothing,Men,Men Product 26,2.0,1771.41,0.2,316.95
ORD101339,2025-12-05,CUST1139,Sneha Joshi,Chennai,Gujarat,East,Sports,Cycling,Cycling Product 13,1.0,1592.51,0.1,162.45
ORD102827,2025-06-16,CUST1427,Arjun Kumar,Ahmedabad,West Bengal,North,Sports,Fitness,Fitness Product 8,4.0,2187.76,0.3,403.82
ORD103011,2025-03-25,CUST1611,Pooja Singh,Delhi,Maharashtra,North,Home & Kitchen,Cookware,Cookware Product 8,7.0,1437.49,0.1,220.56
ORD103861,2025-05-21,CUST1261,Aman Sharma,Delhi,Karnataka,East,Sports,Cycling,Cycling Product 22,1.0,1397.59,0.15,185.2
